repeat,stress_type,model,rank,feature,is_noise,is_injected_false_signal,domain,importance
1,Gaussian noise,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.4920172502716238
1,Gaussian noise,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3703772613973466
1,Gaussian noise,Logistic Regression,3,Platelets_min,False,False,Hematologic,1.1762703886839065
1,Gaussian noise,Logistic Regression,4,WBC_max,False,False,Hematologic,1.1213887769519058
1,Gaussian noise,Logistic Regression,5,NIMAP_missing,False,False,Measurement process,1.0858852441157973
1,Gaussian noise,Logistic Regression,6,Creatinine_max,False,False,Renal,1.0013675742107655
1,Gaussian noise,Logistic Regression,7,PaO2_count,False,False,Measurement process,0.9821373558780679
1,Gaussian noise,Logistic Regression,8,Urine_mean,False,False,Renal,0.9682114932348832
1,Gaussian noise,Logistic Regression,9,pH_last,False,False,Metabolic / acid-base,0.9677427740001271
1,Gaussian noise,Logistic Regression,10,DiasABP_mean,False,False,Cardiovascular,0.9328647000353474
1,Gaussian noise,Logistic Regression,11,K_mean,False,False,Other clinical,0.8915456231483019
1,Gaussian noise,Logistic Regression,12,Creatinine_min,False,False,Renal,0.858644214508463
1,Gaussian noise,Logistic Regression,13,Platelets_last,False,False,Hematologic,0.8571640287726351
1,Gaussian noise,Logistic Regression,14,GCS_mean,False,False,Neurological,0.8529428593148176
1,Gaussian noise,Logistic Regression,15,WBC_std,False,False,Hematologic,0.8100998025008721
1,Gaussian noise,Logistic Regression,16,BUN_last,False,False,Renal,0.7931943713931382
1,Gaussian noise,Logistic Regression,17,DiasABP_median,False,False,Cardiovascular,0.7639930727108384
1,Gaussian noise,Logistic Regression,18,NIMAP_median,False,False,Cardiovascular,0.7467551056744002
1,Gaussian noise,Logistic Regression,19,BUN_median,False,False,Renal,0.7424224817164398
1,Gaussian noise,Logistic Regression,20,PaCO2_missing,False,False,Measurement process,0.7393136033963268
1,Gaussian noise,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.9214782910623305
1,Gaussian noise,Linear SVM,2,WBC_max,False,False,Hematologic,1.736337245876068
1,Gaussian noise,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.5499565508482824
1,Gaussian noise,Linear SVM,4,WBC_mean,False,False,Hematologic,0.86701104020116
1,Gaussian noise,Linear SVM,5,PaO2_count,False,False,Measurement process,0.6240239580745565
1,Gaussian noise,Linear SVM,6,BUN_mean,False,False,Renal,0.6035848980179879
1,Gaussian noise,Linear SVM,7,DiasABP_count,False,False,Measurement process,0.5921519227956525
1,Gaussian noise,Linear SVM,8,Creatinine_max,False,False,Renal,0.5739180053110275
1,Gaussian noise,Linear SVM,9,PaCO2_count,False,False,Measurement process,0.5287430775113074
1,Gaussian noise,Linear SVM,10,NIMAP_missing,False,False,Measurement process,0.5144171032874135
1,Gaussian noise,Linear SVM,11,Platelets_min,False,False,Hematologic,0.5062289540278412
1,Gaussian noise,Linear SVM,12,BUN_median,False,False,Renal,0.47252774971998895
1,Gaussian noise,Linear SVM,13,pH_first,False,False,Metabolic / acid-base,0.470602267466825
1,Gaussian noise,Linear SVM,14,NIDiasABP_count,False,False,Measurement process,0.4459733258150855
1,Gaussian noise,Linear SVM,15,SysABP_count,False,False,Measurement process,0.4362251051537882
1,Gaussian noise,Linear SVM,16,DiasABP_mean,False,False,Cardiovascular,0.4215981073044802
1,Gaussian noise,Linear SVM,17,pH_std,False,False,Metabolic / acid-base,0.39343773760900985
1,Gaussian noise,Linear SVM,18,K_mean,False,False,Other clinical,0.3819048532916429
1,Gaussian noise,Linear SVM,19,Urine_mean,False,False,Renal,0.38140837022400353
1,Gaussian noise,Linear SVM,20,Na_mean,False,False,Other clinical,0.37531902721859367
1,Gaussian noise,XGBoost,1,GCS_last,False,False,Neurological,336.61346435546875
1,Gaussian noise,XGBoost,2,BUN_last,False,False,Renal,184.72251892089844
1,Gaussian noise,XGBoost,3,Urine_total,False,False,Renal,148.139404296875
1,Gaussian noise,XGBoost,4,BUN_min,False,False,Renal,140.50657653808594
1,Gaussian noise,XGBoost,5,BUN_mean,False,False,Renal,116.17168426513672
1,Gaussian noise,XGBoost,6,Platelets_median,False,False,Hematologic,99.070556640625
1,Gaussian noise,XGBoost,7,GCS_median,False,False,Neurological,90.27336883544922
1,Gaussian noise,XGBoost,8,FiO2_missing,False,False,Measurement process,84.58165740966797
1,Gaussian noise,XGBoost,9,PaO2_max,False,False,Respiratory,81.07747650146484
1,Gaussian noise,XGBoost,10,Na_median,False,False,Other clinical,78.7650146484375
1,Gaussian noise,XGBoost,11,Platelets_mean,False,False,Hematologic,77.21765899658203
1,Gaussian noise,XGBoost,12,static_ICUType,False,False,Static / demographic,76.50780487060547
1,Gaussian noise,XGBoost,13,GCS_min,False,False,Neurological,74.25145721435547
1,Gaussian noise,XGBoost,14,Platelets_max,False,False,Hematologic,73.21173095703125
1,Gaussian noise,XGBoost,15,static_Age,False,False,Static / demographic,69.1500473022461
1,Gaussian noise,XGBoost,16,PaO2_mean,False,False,Respiratory,68.7196273803711
1,Gaussian noise,XGBoost,17,BUN_max,False,False,Renal,66.93443298339844
1,Gaussian noise,XGBoost,18,PaCO2_mean,False,False,Respiratory,65.38119506835938
1,Gaussian noise,XGBoost,19,PaO2_first,False,False,Respiratory,61.81682586669922
1,Gaussian noise,XGBoost,20,GCS_std,False,False,Neurological,60.68231964111328
1,Permuted feature,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.3484816095344332
1,Permuted feature,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3188137690311443
1,Permuted feature,Logistic Regression,3,NIMAP_missing,False,False,Measurement process,1.1351145113358578
1,Permuted feature,Logistic Regression,4,WBC_max,False,False,Hematologic,1.0665389198095212
1,Permuted feature,Logistic Regression,5,PaO2_count,False,False,Measurement process,1.0661213800399396
1,Permuted feature,Logistic Regression,6,Creatinine_max,False,False,Renal,1.0232695653930233
1,Permuted feature,Logistic Regression,7,Platelets_min,False,False,Hematologic,0.9900988095478005
1,Permuted feature,Logistic Regression,8,Urine_mean,False,False,Renal,0.8951159662867898
1,Permuted feature,Logistic Regression,9,GCS_mean,False,False,Neurological,0.8837272575700461
1,Permuted feature,Logistic Regression,10,HR_mean,False,False,Cardiovascular,0.8768400730874214
1,Permuted feature,Logistic Regression,11,NIMAP_median,False,False,Cardiovascular,0.8405688958652761
1,Permuted feature,Logistic Regression,12,Creatinine_min,False,False,Renal,0.8380683957748236
1,Permuted feature,Logistic Regression,13,DiasABP_mean,False,False,Cardiovascular,0.8302939283370228
1,Permuted feature,Logistic Regression,14,pH_last,False,False,Metabolic / acid-base,0.8094481074371894
1,Permuted feature,Logistic Regression,15,BUN_last,False,False,Renal,0.7715399608442138
1,Permuted feature,Logistic Regression,16,Platelets_last,False,False,Hematologic,0.7669650407283721
1,Permuted feature,Logistic Regression,17,NIDiasABP_missing,False,False,Measurement process,0.7462297852520712
1,Permuted feature,Logistic Regression,18,GCS_last,False,False,Neurological,0.7317825504767779
1,Permuted feature,Logistic Regression,19,DiasABP_median,False,False,Cardiovascular,0.6957728346302633
1,Permuted feature,Logistic Regression,20,BUN_max,False,False,Renal,0.6769655957057599
1,Permuted feature,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.7847721750914107
1,Permuted feature,Linear SVM,2,WBC_max,False,False,Hematologic,1.670745680645678
1,Permuted feature,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.4191359868503035
1,Permuted feature,Linear SVM,4,WBC_mean,False,False,Hematologic,0.7838260182622383
1,Permuted feature,Linear SVM,5,PaO2_count,False,False,Measurement process,0.6918133980291601
1,Permuted feature,Linear SVM,6,BUN_mean,False,False,Renal,0.58441164019431
1,Permuted feature,Linear SVM,7,Creatinine_max,False,False,Renal,0.5707774385316777
1,Permuted feature,Linear SVM,8,PaCO2_count,False,False,Measurement process,0.5609215604613225
1,Permuted feature,Linear SVM,9,NIMAP_missing,False,False,Measurement process,0.5314523489480015
1,Permuted feature,Linear SVM,10,DiasABP_count,False,False,Measurement process,0.5167254045623436
1,Permuted feature,Linear SVM,11,pH_first,False,False,Metabolic / acid-base,0.4842331106344566
1,Permuted feature,Linear SVM,12,BUN_median,False,False,Renal,0.4462066703388923
1,Permuted feature,Linear SVM,13,pH_std,False,False,Metabolic / acid-base,0.4390880451254943
1,Permuted feature,Linear SVM,14,Platelets_min,False,False,Hematologic,0.42001315868837474
1,Permuted feature,Linear SVM,15,NIDiasABP_missing,False,False,Measurement process,0.39080792546663656
1,Permuted feature,Linear SVM,16,NIDiasABP_count,False,False,Measurement process,0.37795448161852285
1,Permuted feature,Linear SVM,17,DiasABP_mean,False,False,Cardiovascular,0.3644246079667553
1,Permuted feature,Linear SVM,18,BUN_min,False,False,Renal,0.35362354595097134
1,Permuted feature,Linear SVM,19,HR_mean,False,False,Cardiovascular,0.34814209513138794
1,Permuted feature,Linear SVM,20,PaCO2_missing,False,False,Measurement process,0.3462789610439391
1,Permuted feature,XGBoost,1,GCS_last,False,False,Neurological,319.586669921875
1,Permuted feature,XGBoost,2,BUN_last,False,False,Renal,208.90701293945312
1,Permuted feature,XGBoost,3,Urine_total,False,False,Renal,158.64683532714844
1,Permuted feature,XGBoost,4,BUN_min,False,False,Renal,122.83670043945312
1,Permuted feature,XGBoost,5,BUN_mean,False,False,Renal,120.25611114501953
1,Permuted feature,XGBoost,6,PaCO2_mean,False,False,Respiratory,94.7611083984375
1,Permuted feature,XGBoost,7,static_ICUType,False,False,Static / demographic,86.64310455322266
1,Permuted feature,XGBoost,8,GCS_median,False,False,Neurological,84.90171813964844
1,Permuted feature,XGBoost,9,PaO2_first,False,False,Respiratory,84.1221923828125
1,Permuted feature,XGBoost,10,BUN_max,False,False,Renal,79.85479736328125
1,Permuted feature,XGBoost,11,static_Age,False,False,Static / demographic,74.2659683227539
1,Permuted feature,XGBoost,12,BUN_median,False,False,Renal,69.68545532226562
1,Permuted feature,XGBoost,13,PaO2_max,False,False,Respiratory,67.23812103271484
1,Permuted feature,XGBoost,14,Platelets_mean,False,False,Hematologic,64.63074493408203
1,Permuted feature,XGBoost,15,Temp_mean,False,False,Metabolic / acid-base,60.66020584106445
1,Permuted feature,XGBoost,16,n_unique_parameters,False,False,Other clinical,60.1929817199707
1,Permuted feature,XGBoost,17,PaO2_median,False,False,Respiratory,57.69986343383789
1,Permuted feature,XGBoost,18,GCS_std,False,False,Neurological,57.381011962890625
1,Permuted feature,XGBoost,19,GCS_min,False,False,Neurological,56.91011428833008
1,Permuted feature,XGBoost,20,Urine_mean,False,False,Renal,56.3920783996582
1,Spurious proxy,Logistic Regression,1,spurious_proxy_003,True,True,Injected false signal,0.6839528773857747
1,Spurious proxy,Logistic Regression,2,spurious_proxy_015,True,True,Injected false signal,0.6811060814906382
1,Spurious proxy,Logistic Regression,3,spurious_proxy_013,True,True,Injected false signal,0.660110998447426
1,Spurious proxy,Logistic Regression,4,spurious_proxy_020,True,True,Injected false signal,0.6572939756967131
1,Spurious proxy,Logistic Regression,5,spurious_proxy_017,True,True,Injected false signal,0.6570193310602367
1,Spurious proxy,Logistic Regression,6,spurious_proxy_010,True,True,Injected false signal,0.6570133744199399
1,Spurious proxy,Logistic Regression,7,spurious_proxy_016,True,True,Injected false signal,0.6544639670208277
1,Spurious proxy,Logistic Regression,8,spurious_proxy_012,True,True,Injected false signal,0.647794928580217
1,Spurious proxy,Logistic Regression,9,spurious_proxy_019,True,True,Injected false signal,0.6468066738261091
1,Spurious proxy,Logistic Regression,10,spurious_proxy_002,True,True,Injected false signal,0.6425550214358905
1,Spurious proxy,Logistic Regression,11,spurious_proxy_006,True,True,Injected false signal,0.6385403701500932
1,Spurious proxy,Logistic Regression,12,spurious_proxy_007,True,True,Injected false signal,0.6384699060795959
1,Spurious proxy,Logistic Regression,13,spurious_proxy_009,True,True,Injected false signal,0.6366202058469855
1,Spurious proxy,Logistic Regression,14,spurious_proxy_011,True,True,Injected false signal,0.6354652841686743
1,Spurious proxy,Logistic Regression,15,spurious_proxy_018,True,True,Injected false signal,0.6351006149455962
1,Spurious proxy,Logistic Regression,16,spurious_proxy_014,True,True,Injected false signal,0.6313778513255054
1,Spurious proxy,Logistic Regression,17,spurious_proxy_001,True,True,Injected false signal,0.6311677092723436
1,Spurious proxy,Logistic Regression,18,spurious_proxy_004,True,True,Injected false signal,0.592610962758429
1,Spurious proxy,Logistic Regression,19,spurious_proxy_008,True,True,Injected false signal,0.5894185738596142
1,Spurious proxy,Logistic Regression,20,spurious_proxy_005,True,True,Injected false signal,0.5871380374831581
1,Spurious proxy,Linear SVM,1,spurious_proxy_003,True,True,Injected false signal,0.06635597959818584
1,Spurious proxy,Linear SVM,2,spurious_proxy_015,True,True,Injected false signal,0.06438903520778184
1,Spurious proxy,Linear SVM,3,spurious_proxy_018,True,True,Injected false signal,0.06413470908935472
1,Spurious proxy,Linear SVM,4,spurious_proxy_020,True,True,Injected false signal,0.06369448304255529
1,Spurious proxy,Linear SVM,5,spurious_proxy_013,True,True,Injected false signal,0.06346822578933069
1,Spurious proxy,Linear SVM,6,spurious_proxy_010,True,True,Injected false signal,0.0628308659136807
1,Spurious proxy,Linear SVM,7,spurious_proxy_007,True,True,Injected false signal,0.05965433942879784
1,Spurious proxy,Linear SVM,8,spurious_proxy_016,True,True,Injected false signal,0.05925521015010178
1,Spurious proxy,Linear SVM,9,spurious_proxy_012,True,True,Injected false signal,0.05733182088604411
1,Spurious proxy,Linear SVM,10,spurious_proxy_019,True,True,Injected false signal,0.05660852204177462
1,Spurious proxy,Linear SVM,11,spurious_proxy_006,True,True,Injected false signal,0.053601048422331064
1,Spurious proxy,Linear SVM,12,spurious_proxy_002,True,True,Injected false signal,0.05345184125386091
1,Spurious proxy,Linear SVM,13,spurious_proxy_011,True,True,Injected false signal,0.0531011180765876
1,Spurious proxy,Linear SVM,14,spurious_proxy_014,True,True,Injected false signal,0.052607508349361336
1,Spurious proxy,Linear SVM,15,spurious_proxy_017,True,True,Injected false signal,0.0516453285746345
1,Spurious proxy,Linear SVM,16,spurious_proxy_005,True,True,Injected false signal,0.0500541330869799
1,Spurious proxy,Linear SVM,17,spurious_proxy_009,True,True,Injected false signal,0.045344568119536646
1,Spurious proxy,Linear SVM,18,spurious_proxy_001,True,True,Injected false signal,0.042458207860464545
1,Spurious proxy,Linear SVM,19,spurious_proxy_004,True,True,Injected false signal,0.03222128850276767
1,Spurious proxy,Linear SVM,20,spurious_proxy_008,True,True,Injected false signal,0.03082857490535138
1,Spurious proxy,XGBoost,1,spurious_proxy_004,True,True,Injected false signal,1285.5863037109375
1,Spurious proxy,XGBoost,2,spurious_proxy_011,True,True,Injected false signal,1212.9241943359375
1,Spurious proxy,XGBoost,3,spurious_proxy_015,True,True,Injected false signal,1046.4405517578125
1,Spurious proxy,XGBoost,4,spurious_proxy_020,True,True,Injected false signal,774.6314697265625
1,Spurious proxy,XGBoost,5,spurious_proxy_009,True,True,Injected false signal,716.4446411132812
1,Spurious proxy,XGBoost,6,spurious_proxy_003,True,True,Injected false signal,550.418701171875
1,Spurious proxy,XGBoost,7,spurious_proxy_010,True,True,Injected false signal,460.91290283203125
1,Spurious proxy,XGBoost,8,spurious_proxy_007,True,True,Injected false signal,343.154541015625
1,Spurious proxy,XGBoost,9,spurious_proxy_018,True,True,Injected false signal,199.80506896972656
1,Spurious proxy,XGBoost,10,spurious_proxy_005,True,True,Injected false signal,179.40223693847656
1,Spurious proxy,XGBoost,11,spurious_proxy_017,True,True,Injected false signal,161.0791015625
1,Spurious proxy,XGBoost,12,spurious_proxy_006,True,True,Injected false signal,106.55453491210938
1,Spurious proxy,XGBoost,13,spurious_proxy_001,True,True,Injected false signal,35.547245025634766
1,Spurious proxy,XGBoost,14,spurious_proxy_002,True,True,Injected false signal,25.657339096069336
1,Spurious proxy,XGBoost,15,spurious_proxy_016,True,True,Injected false signal,25.12671661376953
1,Spurious proxy,XGBoost,16,spurious_proxy_012,True,True,Injected false signal,11.885640144348145
1,Spurious proxy,XGBoost,17,spurious_proxy_008,True,True,Injected false signal,11.771034240722656
1,Spurious proxy,XGBoost,18,spurious_proxy_019,True,True,Injected false signal,7.1859822273254395
1,Spurious proxy,XGBoost,19,spurious_proxy_014,True,True,Injected false signal,5.256807804107666
1,Spurious proxy,XGBoost,20,spurious_proxy_013,True,True,Injected false signal,1.1290870904922485
2,Gaussian noise,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.4516641227169875
2,Gaussian noise,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3311477176056752
2,Gaussian noise,Logistic Regression,3,WBC_max,False,False,Hematologic,1.1108951921865429
2,Gaussian noise,Logistic Regression,4,Platelets_min,False,False,Hematologic,1.091619543597146
2,Gaussian noise,Logistic Regression,5,Creatinine_max,False,False,Renal,1.0723760787269343
2,Gaussian noise,Logistic Regression,6,NIMAP_missing,False,False,Measurement process,1.0646220526464847
2,Gaussian noise,Logistic Regression,7,PaO2_count,False,False,Measurement process,1.0170313841486658
2,Gaussian noise,Logistic Regression,8,Urine_mean,False,False,Renal,1.0001358314889754
2,Gaussian noise,Logistic Regression,9,GCS_mean,False,False,Neurological,0.933937758848537
2,Gaussian noise,Logistic Regression,10,HR_mean,False,False,Cardiovascular,0.9042300473393704
2,Gaussian noise,Logistic Regression,11,Platelets_last,False,False,Hematologic,0.8559067802521076
2,Gaussian noise,Logistic Regression,12,Creatinine_min,False,False,Renal,0.8422530440506965
2,Gaussian noise,Logistic Regression,13,NIMAP_median,False,False,Cardiovascular,0.8111846117323577
2,Gaussian noise,Logistic Regression,14,DiasABP_mean,False,False,Cardiovascular,0.8025600034791542
2,Gaussian noise,Logistic Regression,15,PaCO2_missing,False,False,Measurement process,0.8013292831411261
2,Gaussian noise,Logistic Regression,16,WBC_std,False,False,Hematologic,0.7848559018401736
2,Gaussian noise,Logistic Regression,17,pH_last,False,False,Metabolic / acid-base,0.7826480070129014
2,Gaussian noise,Logistic Regression,18,GCS_last,False,False,Neurological,0.7571352132402245
2,Gaussian noise,Logistic Regression,19,Platelets_first,False,False,Hematologic,0.7347380025718333
2,Gaussian noise,Logistic Regression,20,BUN_last,False,False,Renal,0.729573647757448
2,Gaussian noise,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.7388272383271182
2,Gaussian noise,Linear SVM,2,WBC_max,False,False,Hematologic,1.6666478059741139
2,Gaussian noise,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.3524732881344603
2,Gaussian noise,Linear SVM,4,WBC_mean,False,False,Hematologic,0.8023488231675572
2,Gaussian noise,Linear SVM,5,Creatinine_max,False,False,Renal,0.6434925717325763
2,Gaussian noise,Linear SVM,6,PaO2_count,False,False,Measurement process,0.6372437146527398
2,Gaussian noise,Linear SVM,7,BUN_mean,False,False,Renal,0.6333233708719065
2,Gaussian noise,Linear SVM,8,PaCO2_count,False,False,Measurement process,0.5262425132239974
2,Gaussian noise,Linear SVM,9,DiasABP_count,False,False,Measurement process,0.5201126962443479
2,Gaussian noise,Linear SVM,10,pH_std,False,False,Metabolic / acid-base,0.5126049582861221
2,Gaussian noise,Linear SVM,11,pH_first,False,False,Metabolic / acid-base,0.4947154451654704
2,Gaussian noise,Linear SVM,12,NIMAP_missing,False,False,Measurement process,0.49059795510455373
2,Gaussian noise,Linear SVM,13,Platelets_min,False,False,Hematologic,0.46331448244005397
2,Gaussian noise,Linear SVM,14,NIDiasABP_count,False,False,Measurement process,0.4218091622153808
2,Gaussian noise,Linear SVM,15,BUN_median,False,False,Renal,0.4173362878908029
2,Gaussian noise,Linear SVM,16,PaCO2_missing,False,False,Measurement process,0.3977533985286556
2,Gaussian noise,Linear SVM,17,BUN_min,False,False,Renal,0.3885249412471377
2,Gaussian noise,Linear SVM,18,Urine_mean,False,False,Renal,0.3876694108922451
2,Gaussian noise,Linear SVM,19,NIDiasABP_missing,False,False,Measurement process,0.3695843657238335
2,Gaussian noise,Linear SVM,20,DiasABP_mean,False,False,Cardiovascular,0.3641054417828932
2,Gaussian noise,XGBoost,1,GCS_last,False,False,Neurological,322.4269714355469
2,Gaussian noise,XGBoost,2,BUN_min,False,False,Renal,215.8323516845703
2,Gaussian noise,XGBoost,3,BUN_max,False,False,Renal,202.35060119628906
2,Gaussian noise,XGBoost,4,BUN_last,False,False,Renal,196.80714416503906
2,Gaussian noise,XGBoost,5,Urine_total,False,False,Renal,158.77804565429688
2,Gaussian noise,XGBoost,6,GCS_median,False,False,Neurological,110.70591735839844
2,Gaussian noise,XGBoost,7,Platelets_last,False,False,Hematologic,102.80582427978516
2,Gaussian noise,XGBoost,8,BUN_mean,False,False,Renal,98.15170288085938
2,Gaussian noise,XGBoost,9,BUN_median,False,False,Renal,82.93510437011719
2,Gaussian noise,XGBoost,10,PaO2_first,False,False,Respiratory,82.1019287109375
2,Gaussian noise,XGBoost,11,Urine_mean,False,False,Renal,72.26365661621094
2,Gaussian noise,XGBoost,12,GCS_mean,False,False,Neurological,71.6176986694336
2,Gaussian noise,XGBoost,13,static_ICUType,False,False,Static / demographic,70.90081024169922
2,Gaussian noise,XGBoost,14,PaO2_max,False,False,Respiratory,70.12816619873047
2,Gaussian noise,XGBoost,15,PaO2_mean,False,False,Respiratory,69.71237182617188
2,Gaussian noise,XGBoost,16,PaCO2_mean,False,False,Respiratory,67.81968688964844
2,Gaussian noise,XGBoost,17,GCS_std,False,False,Neurological,67.64759826660156
2,Gaussian noise,XGBoost,18,Temp_mean,False,False,Metabolic / acid-base,67.09291076660156
2,Gaussian noise,XGBoost,19,Platelets_mean,False,False,Hematologic,66.4781265258789
2,Gaussian noise,XGBoost,20,GCS_min,False,False,Neurological,65.61560821533203
2,Permuted feature,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.4909305657010938
2,Permuted feature,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.362440490954012
2,Permuted feature,Logistic Regression,3,Platelets_min,False,False,Hematologic,1.1854607204097953
2,Permuted feature,Logistic Regression,4,WBC_max,False,False,Hematologic,1.1588725038855878
2,Permuted feature,Logistic Regression,5,PaO2_count,False,False,Measurement process,1.0378286011990117
2,Permuted feature,Logistic Regression,6,NIMAP_missing,False,False,Measurement process,0.9788516302730599
2,Permuted feature,Logistic Regression,7,Urine_mean,False,False,Renal,0.9187507043699163
2,Permuted feature,Logistic Regression,8,GCS_mean,False,False,Neurological,0.9124540194354471
2,Permuted feature,Logistic Regression,9,pH_last,False,False,Metabolic / acid-base,0.9039628838968725
2,Permuted feature,Logistic Regression,10,HR_mean,False,False,Cardiovascular,0.8835222972734552
2,Permuted feature,Logistic Regression,11,Platelets_last,False,False,Hematologic,0.8819436090127348
2,Permuted feature,Logistic Regression,12,Creatinine_max,False,False,Renal,0.858421203296934
2,Permuted feature,Logistic Regression,13,DiasABP_mean,False,False,Cardiovascular,0.8154618490831597
2,Permuted feature,Logistic Regression,14,NIMAP_median,False,False,Cardiovascular,0.8032364137592661
2,Permuted feature,Logistic Regression,15,Creatinine_min,False,False,Renal,0.7881743146115039
2,Permuted feature,Logistic Regression,16,BUN_last,False,False,Renal,0.77088398902799
2,Permuted feature,Logistic Regression,17,Platelets_first,False,False,Hematologic,0.7675625933661001
2,Permuted feature,Logistic Regression,18,GCS_last,False,False,Neurological,0.7217339606416187
2,Permuted feature,Logistic Regression,19,K_mean,False,False,Other clinical,0.7069714845385104
2,Permuted feature,Logistic Regression,20,BUN_median,False,False,Renal,0.6892329923679433
2,Permuted feature,Linear SVM,1,WBC_max,False,False,Hematologic,1.9668636732041207
2,Permuted feature,Linear SVM,2,pH_median,False,False,Metabolic / acid-base,1.840961080719727
2,Permuted feature,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.460845675573306
2,Permuted feature,Linear SVM,4,WBC_mean,False,False,Hematologic,0.8066919535858421
2,Permuted feature,Linear SVM,5,PaO2_count,False,False,Measurement process,0.689115483042055
2,Permuted feature,Linear SVM,6,BUN_mean,False,False,Renal,0.6368870067092712
2,Permuted feature,Linear SVM,7,DiasABP_count,False,False,Measurement process,0.5970021052079443
2,Permuted feature,Linear SVM,8,PaCO2_count,False,False,Measurement process,0.5760751283474619
2,Permuted feature,Linear SVM,9,Platelets_min,False,False,Hematologic,0.509670373402111
2,Permuted feature,Linear SVM,10,BUN_median,False,False,Renal,0.48394008540669253
2,Permuted feature,Linear SVM,11,Creatinine_max,False,False,Renal,0.4649657090205397
2,Permuted feature,Linear SVM,12,NIMAP_missing,False,False,Measurement process,0.4503301431001663
2,Permuted feature,Linear SVM,13,pH_first,False,False,Metabolic / acid-base,0.4307187252838127
2,Permuted feature,Linear SVM,14,SysABP_count,False,False,Measurement process,0.429337978273647
2,Permuted feature,Linear SVM,15,NIDiasABP_count,False,False,Measurement process,0.4291446098167555
2,Permuted feature,Linear SVM,16,pH_std,False,False,Metabolic / acid-base,0.39523594140574525
2,Permuted feature,Linear SVM,17,DiasABP_mean,False,False,Cardiovascular,0.37040066887499157
2,Permuted feature,Linear SVM,18,Platelets_last,False,False,Hematologic,0.35133478801310886
2,Permuted feature,Linear SVM,19,Urine_mean,False,False,Renal,0.34931254523741234
2,Permuted feature,Linear SVM,20,BUN_min,False,False,Renal,0.3429203083878946
2,Permuted feature,XGBoost,1,GCS_last,False,False,Neurological,335.5745544433594
2,Permuted feature,XGBoost,2,Urine_total,False,False,Renal,175.61285400390625
2,Permuted feature,XGBoost,3,BUN_last,False,False,Renal,174.9145965576172
2,Permuted feature,XGBoost,4,BUN_mean,False,False,Renal,130.1105194091797
2,Permuted feature,XGBoost,5,GCS_min,False,False,Neurological,111.59173583984375
2,Permuted feature,XGBoost,6,BUN_min,False,False,Renal,105.00670623779297
2,Permuted feature,XGBoost,7,GCS_first,False,False,Neurological,101.57660675048828
2,Permuted feature,XGBoost,8,GCS_median,False,False,Neurological,91.11849975585938
2,Permuted feature,XGBoost,9,BUN_median,False,False,Renal,88.76971435546875
2,Permuted feature,XGBoost,10,Platelets_median,False,False,Hematologic,77.63085174560547
2,Permuted feature,XGBoost,11,GCS_mean,False,False,Neurological,77.59320068359375
2,Permuted feature,XGBoost,12,Na_count,False,False,Measurement process,77.30278015136719
2,Permuted feature,XGBoost,13,PaO2_first,False,False,Respiratory,75.74627685546875
2,Permuted feature,XGBoost,14,static_ICUType,False,False,Static / demographic,72.66620635986328
2,Permuted feature,XGBoost,15,PaCO2_median,False,False,Respiratory,70.76729583740234
2,Permuted feature,XGBoost,16,static_Age,False,False,Static / demographic,68.99757385253906
2,Permuted feature,XGBoost,17,Platelets_max,False,False,Hematologic,68.25444030761719
2,Permuted feature,XGBoost,18,Temp_last,False,False,Metabolic / acid-base,65.278076171875
2,Permuted feature,XGBoost,19,Urine_mean,False,False,Renal,65.24491882324219
2,Permuted feature,XGBoost,20,PaCO2_mean,False,False,Respiratory,64.67250061035156
2,Spurious proxy,Logistic Regression,1,spurious_proxy_016,True,True,Injected false signal,0.703220567136248
2,Spurious proxy,Logistic Regression,2,spurious_proxy_003,True,True,Injected false signal,0.6971209476980293
2,Spurious proxy,Logistic Regression,3,spurious_proxy_005,True,True,Injected false signal,0.6933972239979347
2,Spurious proxy,Logistic Regression,4,spurious_proxy_009,True,True,Injected false signal,0.6759513147098535
2,Spurious proxy,Logistic Regression,5,spurious_proxy_020,True,True,Injected false signal,0.6733588751527052
2,Spurious proxy,Logistic Regression,6,spurious_proxy_013,True,True,Injected false signal,0.6724053054542593
2,Spurious proxy,Logistic Regression,7,spurious_proxy_011,True,True,Injected false signal,0.666187071715344
2,Spurious proxy,Logistic Regression,8,spurious_proxy_004,True,True,Injected false signal,0.6597708960757623
2,Spurious proxy,Logistic Regression,9,spurious_proxy_008,True,True,Injected false signal,0.6592549916368726
