model,recall,precision,threshold,baseline_death_rate
mlp,1.0,0.1528612490201202,0.005108278710395098,0.14625
mlp,1.0,0.15290120230005227,0.00511199003085494,0.14625
mlp,1.0,0.15294117647058825,0.005112198647111654,0.14625
mlp,1.0,0.15298117154811716,0.0051244948990643024,0.14625
mlp,1.0,0.15302118754904526,0.00512584438547492,0.14625
mlp,1.0,0.15306122448979592,0.005129767581820488,0.14625
mlp,1.0,0.15310128238680973,0.005130665842443705,0.14625
mlp,1.0,0.1531413612565445,0.0051409401930868626,0.14625
mlp,1.0,0.15318146111547526,0.005151816178113222,0.14625
mlp,1.0,0.15322158198009428,0.005160313565284014,0.14625
mlp,1.0,0.1532617238669112,0.00516332034021616,0.14625
mlp,1.0,0.15330188679245282,0.0051649571396410465,0.14625
mlp,1.0,0.15334207077326342,0.005167512688785791,0.14625
mlp,1.0,0.15338227582590455,0.005168373696506023,0.14625
mlp,1.0,0.15342250196695514,0.0051701487973332405,0.14625
mlp,1.0,0.15346274921301153,0.005172920413315296,0.14625
mlp,1.0,0.1535030175806875,0.0051829325966537,0.14625
mlp,1.0,0.15354330708661418,0.005203047767281532,0.14625
mlp,1.0,0.15358361774744028,0.005213340278714895,0.14625
mlp,1.0,0.15362394957983194,0.005220286548137665,0.14625
mlp,1.0,0.1536643026004728,0.005233141127973795,0.14625
mlp,1.0,0.15370467682606412,0.005239842925220728,0.14625
mlp,1.0,0.15374507227332457,0.005244249477982521,0.14625
mlp,1.0,0.15378548895899052,0.005250875372439623,0.14625
mlp,1.0,0.15382592689981595,0.0052636428736150265,0.14625
mlp,1.0,0.15386638611257233,0.0052665346302092075,0.14625
mlp,1.0,0.15390686661404893,0.005273493938148022,0.14625
mlp,1.0,0.15394736842105264,0.005288733635097742,0.14625
mlp,1.0,0.153987891550408,0.005293416790664196,0.14625
mlp,1.0,0.15402843601895735,0.005293539725244045,0.14625
mlp,1.0,0.1540690018435607,0.005300245713442564,0.14625
mlp,1.0,0.1541095890410959,0.005339567083865404,0.14625
mlp,1.0,0.1541501976284585,0.005347505211830139,0.14625
mlp,1.0,0.15419082762256195,0.005379857961088419,0.14625
mlp,1.0,0.15423147904033746,0.005386000033468008,0.14625
mlp,1.0,0.15427215189873417,0.0054041980765759945,0.14625
mlp,1.0,0.15431284621471908,0.005446447990834713,0.14625
mlp,1.0,0.15435356200527706,0.005447902251034975,0.14625
mlp,1.0,0.1543942992874109,0.005450347438454628,0.14625
mlp,1.0,0.1544350580781415,0.0054873875342309475,0.14625
mlp,1.0,0.15447583839450751,0.005496153607964516,0.14625
mlp,1.0,0.15451664025356576,0.00550087820738554,0.14625
mlp,1.0,0.154557463672391,0.005516172852367163,0.14625
mlp,1.0,0.1545983086680761,0.005519917234778404,0.14625
mlp,1.0,0.15463917525773196,0.005528578069061041,0.14625
mlp,1.0,0.15468006345848756,0.005530450027436018,0.14625
mlp,1.0,0.15472097328749007,0.005530557595193386,0.14625
mlp,1.0,0.15476190476190477,0.005541401915252209,0.14625
mlp,1.0,0.15480285789891507,0.0055452133528888226,0.14625
mlp,1.0,0.1548438327157226,0.005587728228420019,0.14625
mlp,1.0,0.15488482922954727,0.00559057155624032,0.14625
mlp,1.0,0.1549258474576271,0.0055983178317546844,0.14625
mlp,1.0,0.15496688741721854,0.005598986987024546,0.14625
mlp,1.0,0.15500794912559618,0.0056084697134792805,0.14625
mlp,1.0,0.155049032600053,0.005632307846099138,0.14625
mlp,1.0,0.15509013785790032,0.005649976897984743,0.14625
mlp,1.0,0.15513126491646778,0.005650095175951719,0.14625
mlp,1.0,0.15517241379310345,0.005650727543979883,0.14625
mlp,1.0,0.15521358450517378,0.005653447471559048,0.14625
mlp,1.0,0.1552547770700637,0.005659092683345079,0.14625
mlp,1.0,0.15529599150517653,0.005667970050126314,0.14625
mlp,1.0,0.15533722782793416,0.0056692869402468204,0.14625
mlp,1.0,0.1553784860557769,0.0056928531266748905,0.14625
mlp,1.0,0.15541976620616366,0.005696940701454878,0.14625
mlp,1.0,0.15546106829657189,0.005714039783924818,0.14625
