model,fpr,tpr,threshold
xgboost_auc_optimized,0.007906295754026354,0.19145299145299147,0.6438668
xgboost_auc_optimized,0.007906295754026354,0.19316239316239317,0.64271855
xgboost_auc_optimized,0.008199121522693998,0.19316239316239317,0.64240354
xgboost_auc_optimized,0.008199121522693998,0.20512820512820512,0.6361045
xgboost_auc_optimized,0.008784773060029283,0.20512820512820512,0.6350464
xgboost_auc_optimized,0.008784773060029283,0.20854700854700856,0.63132375
xgboost_auc_optimized,0.009077598828696925,0.20854700854700856,0.63055897
xgboost_auc_optimized,0.009077598828696925,0.21025641025641026,0.6299236
xgboost_auc_optimized,0.009370424597364568,0.21025641025641026,0.629834
xgboost_auc_optimized,0.009370424597364568,0.2188034188034188,0.6240197
xgboost_auc_optimized,0.009663250366032211,0.2188034188034188,0.6237952
xgboost_auc_optimized,0.009663250366032211,0.2376068376068376,0.6138685
xgboost_auc_optimized,0.010248901903367497,0.2376068376068376,0.6051361
xgboost_auc_optimized,0.010248901903367497,0.2547008547008547,0.5947255
xgboost_auc_optimized,0.010541727672035138,0.2547008547008547,0.5941099
xgboost_auc_optimized,0.010541727672035138,0.25811965811965815,0.58601093
xgboost_auc_optimized,0.010834553440702782,0.25811965811965815,0.5841665
xgboost_auc_optimized,0.010834553440702782,0.26153846153846155,0.58298075
xgboost_auc_optimized,0.011127379209370425,0.26153846153846155,0.5805905
xgboost_auc_optimized,0.011127379209370425,0.27008547008547007,0.5763945
xgboost_auc_optimized,0.011420204978038067,0.27008547008547007,0.5761122
xgboost_auc_optimized,0.011420204978038067,0.2717948717948718,0.5742337
xgboost_auc_optimized,0.01171303074670571,0.2717948717948718,0.5735111
xgboost_auc_optimized,0.01171303074670571,0.27350427350427353,0.5733619
xgboost_auc_optimized,0.012005856515373352,0.27350427350427353,0.573302
xgboost_auc_optimized,0.012005856515373352,0.27521367521367524,0.5719842
xgboost_auc_optimized,0.01288433382137628,0.27521367521367524,0.57168543
xgboost_auc_optimized,0.01288433382137628,0.27863247863247864,0.5712092
xgboost_auc_optimized,0.013177159590043924,0.27863247863247864,0.570004
xgboost_auc_optimized,0.013177159590043924,0.28034188034188035,0.5691883
xgboost_auc_optimized,0.014348462664714495,0.28034188034188035,0.5637666
xgboost_auc_optimized,0.014348462664714495,0.28547008547008546,0.561565
xgboost_auc_optimized,0.014641288433382138,0.28547008547008546,0.56123406
xgboost_auc_optimized,0.014641288433382138,0.28717948717948716,0.56087756
xgboost_auc_optimized,0.01493411420204978,0.28717948717948716,0.5592988
xgboost_auc_optimized,0.01493411420204978,0.28888888888888886,0.55892354
xgboost_auc_optimized,0.015519765739385067,0.28888888888888886,0.5585674
xgboost_auc_optimized,0.015519765739385067,0.294017094017094,0.5554837
xgboost_auc_optimized,0.01581259150805271,0.294017094017094,0.5529151
xgboost_auc_optimized,0.01581259150805271,0.29572649572649573,0.552502
xgboost_auc_optimized,0.016398243045387995,0.29572649572649573,0.5490704
xgboost_auc_optimized,0.016398243045387995,0.305982905982906,0.5384532
xgboost_auc_optimized,0.01698389458272328,0.305982905982906,0.5377771
xgboost_auc_optimized,0.01698389458272328,0.3076923076923077,0.53697014
xgboost_auc_optimized,0.01786237188872621,0.3076923076923077,0.52918893
xgboost_auc_optimized,0.01786237188872621,0.3111111111111111,0.52821493
xgboost_auc_optimized,0.01815519765739385,0.3111111111111111,0.527313
xgboost_auc_optimized,0.01815519765739385,0.3128205128205128,0.5268849
xgboost_auc_optimized,0.01903367496339678,0.3128205128205128,0.524904
xgboost_auc_optimized,0.01903367496339678,0.3145299145299145,0.5241244
xgboost_auc_optimized,0.019912152269399706,0.3145299145299145,0.522335
xgboost_auc_optimized,0.019912152269399706,0.3162393162393162,0.52174085
xgboost_auc_optimized,0.020790629575402637,0.3162393162393162,0.5203738
xgboost_auc_optimized,0.020790629575402637,0.31794871794871793,0.5198445
xgboost_auc_optimized,0.021083455344070277,0.31794871794871793,0.51823324
xgboost_auc_optimized,0.021083455344070277,0.31965811965811963,0.5168817
xgboost_auc_optimized,0.02225475841874085,0.31965811965811963,0.51567084
xgboost_auc_optimized,0.02225475841874085,0.3230769230769231,0.5131377
xgboost_auc_optimized,0.02342606149341142,0.3230769230769231,0.5099719
