model,fpr,tpr,threshold
logistic_regression,0.0486090775988286,0.4051282051282051,0.8218990479371486
logistic_regression,0.0491947291361639,0.4051282051282051,0.8214055255231797
logistic_regression,0.0491947291361639,0.4102564102564102,0.8208150467899965
logistic_regression,0.0494875549048316,0.4102564102564102,0.8208113698573781
logistic_regression,0.0494875549048316,0.4119658119658119,0.8203367964561564
logistic_regression,0.0506588579795021,0.4119658119658119,0.8167439276988343
logistic_regression,0.0506588579795021,0.4170940170940171,0.8154918627123531
logistic_regression,0.052415812591508,0.4170940170940171,0.8130846709804821
logistic_regression,0.052415812591508,0.4188034188034188,0.8128570058423649
logistic_regression,0.0527086383601757,0.4188034188034188,0.8127846925856039
logistic_regression,0.0527086383601757,0.4205128205128205,0.8126956020404632
logistic_regression,0.0535871156661786,0.4205128205128205,0.8103156531908465
logistic_regression,0.0535871156661786,0.4222222222222222,0.810154140566195
logistic_regression,0.0541727672035139,0.4222222222222222,0.8089374377330951
logistic_regression,0.0541727672035139,0.4256410256410256,0.8082995912720815
logistic_regression,0.0544655929721815,0.4256410256410256,0.8081878746067421
logistic_regression,0.0544655929721815,0.429059829059829,0.8073634494915232
logistic_regression,0.0553440702781844,0.429059829059829,0.806029458837901
logistic_regression,0.0553440702781844,0.4307692307692308,0.8053118782093696
logistic_regression,0.0559297218155197,0.4307692307692308,0.8032600837555025
logistic_regression,0.0559297218155197,0.4324786324786325,0.8031881414981885
logistic_regression,0.056515373352855,0.4324786324786325,0.801835230794501
logistic_regression,0.056515373352855,0.4358974358974359,0.8013755459540772
logistic_regression,0.0585651537335285,0.4358974358974359,0.7964341400734182
logistic_regression,0.0585651537335285,0.441025641025641,0.7955619480476342
logistic_regression,0.0594436310395314,0.441025641025641,0.793992746690158
logistic_regression,0.0594436310395314,0.4427350427350427,0.7937712908147673
logistic_regression,0.0597364568081991,0.4427350427350427,0.7933481444373256
logistic_regression,0.0597364568081991,0.4444444444444444,0.7930583664026467
logistic_regression,0.0600292825768667,0.4444444444444444,0.7929901140602127
logistic_regression,0.0600292825768667,0.4478632478632479,0.7905545682983697
logistic_regression,0.0603221083455344,0.4478632478632479,0.790457454198285
logistic_regression,0.0603221083455344,0.4495726495726496,0.7904493808142714
logistic_regression,0.0609077598828696,0.4495726495726496,0.7903132773316623
logistic_regression,0.0609077598828696,0.4547008547008547,0.7894495542637978
logistic_regression,0.0623718887262079,0.4547008547008547,0.7879878903893723
logistic_regression,0.0623718887262079,0.4564102564102564,0.7879313628784967
logistic_regression,0.0626647144948755,0.4564102564102564,0.7876227523423458
logistic_regression,0.0626647144948755,0.4581196581196581,0.7876078674225397
logistic_regression,0.0632503660322108,0.4581196581196581,0.787221131663599
logistic_regression,0.0632503660322108,0.4649572649572649,0.7860673070771805
logistic_regression,0.0635431918008784,0.4649572649572649,0.7854430132459226
logistic_regression,0.0635431918008784,0.4666666666666667,0.7852535183884894
logistic_regression,0.0641288433382137,0.4666666666666667,0.7850951146675637
logistic_regression,0.0641288433382137,0.4683760683760684,0.7850268076694172
logistic_regression,0.0644216691068814,0.4683760683760684,0.7849844941131368
logistic_regression,0.0644216691068814,0.4717948717948718,0.7822536106480618
logistic_regression,0.0653001464128843,0.4717948717948718,0.7806178257200748
logistic_regression,0.0653001464128843,0.4752136752136752,0.7794974147029223
