mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bytree,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.6356650829315185,0.05309920165095232,0.023940277099609376,0.00350379568568565,0.8,0.05,8,100,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 8, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__subsample': 0.8}",0.8557120795265781,0.8370178830980067,0.8580707537375415,0.8701446464646465,0.8460153535353536,0.8533921432724252,0.01122899181937119,67,0.9999943328969665,0.9999834034839731,0.9999945352935032,0.9999862241959439,0.9999991896585849,0.9999915371057944,5.82666211547234e-06
1.81046781539917,0.17333984066814864,0.027184724807739258,0.004205831595507872,0.8,0.05,8,100,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 8, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__subsample': 1.0}",0.8595631748338871,0.8410506644518273,0.8562766040282392,0.8753325252525253,0.8428929292929292,0.8550231795718816,0.012466164626162101,46,0.9999971664484832,0.9999939281038925,0.9999997976034631,0.9999995948292925,0.9999993922439387,0.9999979758458141,2.2354163274564134e-06
3.0308532238006594,0.35283852890146,0.02401556968688965,0.0029039029047208094,0.8,0.05,8,200,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 8, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 0.8}",0.8591219372923588,0.842507397217608,0.8544175664451826,0.8725333333333334,0.8499975757575757,0.8557155620092118,0.010032712507596145,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.773800182342529,0.11077924803339695,0.022715330123901367,0.0011688363983214417,0.8,0.05,8,200,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 8, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 1.0}",0.8614027460548173,0.8410247093023256,0.8562019829734219,0.8740622222222222,0.8458052525252525,0.8556993826156079,0.011689437002303073,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.648483896255493,0.16974604488922623,0.02344956398010254,0.0025727633852573872,0.8,0.05,8,300,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 8, 'xgbclassifier__n_estimators': 300, 'xgbclassifier__subsample': 0.8}",0.8607830668604651,0.8422835340531561,0.8527239929401992,0.871948282828283,0.8527709090909092,0.8561019571546027,0.009863814332008445,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.904333162307739,0.3702368699740586,0.02376079559326172,0.0040532097889727685,0.8,0.05,8,300,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 8, 'xgbclassifier__n_estimators': 300, 'xgbclassifier__subsample': 1.0}",0.860653291112957,0.8425073972176079,0.8560884291943521,0.8734642424242425,0.8484751515151515,0.8562377022928622,0.010630633697200086,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4964928150177002,0.07313923945592193,0.019806814193725587,0.0036856900100377616,0.8,0.1,4,100,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__subsample': 0.8}",0.8450445130813953,0.8463941808554817,0.8560916735880398,0.8697826262626261,0.8405785858585858,0.8515783159292256,0.010414674357033022,82,0.9795528898582334,0.9806227579523623,0.9820848705350311,0.9804602374583966,0.980361375805758,0.9806164263219564,0.0008218179887344679
0.4361814022064209,0.026020836890596154,0.01945943832397461,0.0039591823341486344,0.8,0.1,4,100,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__subsample': 1.0}",0.8612145712209301,0.8420564264950167,0.8554071065199336,0.8768452525252526,0.8528840404040404,0.8576814794330346,0.011419837209105393,13,0.9762951152000607,0.9755666900637063,0.9797619654808659,0.9803081971503939,0.9804950821392446,0.9784854100068543,0.002112214306162372
0.7730127334594726,0.033540716539907194,0.018994140625,0.0031158181561171715,0.8,0.1,4,200,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 0.8}",0.8430913880813954,0.8488307205149502,0.8545732973421926,0.8688161616161616,0.8441923232323231,0.8519007781574045,0.00937788292869073,80,0.9975833853492433,0.9977272892869894,0.9984571311991024,0.9982747831273141,0.9981603224024354,0.998040582273017,0.0003316269798347996
0.8518002033233643,0.0718265022641524,0.017823219299316406,0.0032462063447537626,0.8,0.1,4,200,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 1.0}",0.8594561098421927,0.8375207641196014,0.8513937915282391,0.8741462626262626,0.8531200000000001,0.8551273856232591,0.011903091854630492,44,0.9960040851717011,0.9947516554012754,0.9967978843894789,0.9968542546266951,0.9969028751115991,0.9962621509401499,0.0008241746516405911
